topic_id,bias_id,topic,title,source,bias,desc.
71,3,Great Britain - moderate,Federal Appeals Court Upholds Decision To Halt Biden's Vaccine Mandate For Larger Businesses,AllSides Headline Roundup,moderate,"The US Court of Appeals for the Fifth Circuit late Friday upheld its decision to halt President Joe Biden's proposed vaccine mandate for larger businesses,..."
71,3,Great Britain - moderate,"As COVID-19 Pandemic Eases, Experts Ponder the Future",AllSides Headline Roundup,moderate,"As new COVID-19 case levels stabilize and hospitalizations and deaths continue to fall in most areas nationwide, experts are predicting what will happen next..."
72,3,Gun Control and Gun Rights - moderate,Retail sales rise faster than expected in October even as inflation pushes prices higher,CNBC,moderate,"U.S. shoppers accelerated their level of spending in October even as the prices of goods jumped at their fastest pace since the 1990s, the Commerce Department..."
72,3,Gun Control and Gun Rights - moderate,"Despite Inflation, Retail Sales Jump More Than Expected",AllSides Headline Roundup,moderate,"Retail sales rose 1.7% in October amid record-breaking inflation and a supply chain crisis, according to Commerce Department data released Thursday.
Economic..."
72,3,Gun Control and Gun Rights - moderate,Warehouses are overwhelmed by America's shopping spree,NPR (Online News),moderate,"Doug Kiersey has been building, buying and leasing warehouses for almost 40 years. He's never seen a time like this.

""It's completely unprecedented,"" says..."
72,3,Gun Control and Gun Rights - moderate,Why conglomerates break themselves up,Axios,moderate,"Three giant conglomerates announced their breakups in the past week. All of them are seeking to put their recent past behind them.

Why it matters: GE,..."
72,3,Gun Control and Gun Rights - moderate,Who still thinks inflation is transitory?,Quartz,moderate,"Is inflation transitory? Executives are talking about it more than ever, but there’s little agreement on whether the spike in price increases will be sticky or..."
73,3,Healthcare - moderate,What a changing population means for American politics,Yahoo! The 360,moderate,Data from the 2020 census released earlier this month shows that the United States has become significantly more diverse and more urban in the past...
73,3,Healthcare - moderate,Native American population jumps to largest size in modern history,Axios,moderate,"The number of people who identify as Native American or Alaska Native alone grew by 27.1% to 3.7 million people over the last decade, according to the U.S...."
73,3,Healthcare - moderate,2020 Census Results Show Big Changes to America's Racial and Ethnic Makeup,AllSides Headline Roundup,moderate,"According to the 2020 United States Census, the U.S. is 57.8% white, 18.7% Hispanic, 12.4% Black and 6% Asian. The white population decreased in size by 8.6%,..."
73,3,Healthcare - moderate,What The New Census Data Shows About Race Depends On How You Look At It,NPR (Online News),moderate,"Over the past decade, the United States continued to grow more racially and ethnically diverse, according to the results of last year's national head count..."
73,3,Healthcare - moderate,Census Data Show America’s White Population Shrank for First Time in U.S. History,Wall Street Journal (News),moderate,The first detailed results of the 2020 census show that the total white population shrank for the first time in the nation’s history as the U.S. diversified...
74,3,History of Media Bias - moderate,United States issues its 1st passport with ‘X’ gender marker,Associated Press,moderate,"The United States has issued its first passport with an “X” gender designation, marking a milestone in the recognition of the rights of people who do not..."
74,3,History of Media Bias - moderate,Perspectives: Dave Chappelle Protests,AllSides Headline Roundup,moderate,Dozens of Netflix employees joined more than a hundred supporters and trans activists in Los Angeles on Wednesday to protest Dave Chappelle's most recent stand...
74,3,History of Media Bias - moderate,Protesters Gather at Netflix Office Amid Controversy Over Dave Chappelle Special,Wall Street Journal (News),moderate,A group of protesters gathered outside one of Netflix Inc.’s NFLX 1.78% Los Angeles offices Wednesday to express anger over the...
74,3,History of Media Bias - moderate,Protesters Gather at Netflix Office Amid Controversy Over Dave Chappelle Special,Wall Street Journal (News),moderate,A group of protesters gathered outside one of Netflix Inc.’s NFLX -2.17% Los Angeles offices Wednesday to express anger over the...
74,3,History of Media Bias - moderate,Perspectives: Dave Chappelle's Controversial Netflix Special,AllSides Headline Roundup,moderate,Dave Chappelle’s latest Netflix comedy special has been at the epicenter of controversy due to a series of jokes about gender issues and the LGBTQ community. ...
75,3,Holidays - moderate,Watchdog finds no misconduct in mistaken Afghan airstrike,Associated Press,moderate,An independent Pentagon review has concluded that the U.S. drone strike that killed innocent Kabul civilians and children in the final days of the Afghanistan...
75,3,Holidays - moderate,"China Likely to Have ‘At Least’ 1,000 Nukes by 2030, Pentagon Estimates",Defense One,moderate,A new report says China’s nuclear arsenal is likely to be far bigger than the Pentagon predicted last year—the latest sign of what Joint Chiefs Chairman Gen....
75,3,Holidays - moderate,"U.S. airstrike kills senior al-Qaeda leader in Syria, DOD says",Axios,moderate,"A U.S. airstrike in northwest Syria on Friday killed senior al-Qaeda leader Abdul Hamid al-Matar, U.S. Central Command said in a statement.

Why it..."
75,3,Holidays - moderate,The family of the 10 Afghans the Pentagon accidentally killed in a drone strike say the US hasn't offered them any compensation,Insider,moderate,"The family of 10 Afghans killed in error by a US drone strike last month said the US hasn't offered them any compensation, CNN reported.

Ten..."
75,3,Holidays - moderate,Generals Contradict Biden on Afghanistan Advice,FactCheck.org,moderate,"Joint Chiefs of Staff Chair Gen. Mark Milley and Gen. Kenneth McKenzie, commander of U.S. Central Command, contradicted President Joe Biden’s claim last month..."
76,3,Homeland Security - moderate,South Carolina Republican Introduces Bill to Federally Decriminalize Marijuana,AllSides Headline Roundup,moderate,"On Monday, Rep. Nancy Mace (R-S.C.) introduced a bill that would federally decriminalize marijuana. The proposal, titled the States Reform Act, would remove..."
76,3,Homeland Security - moderate,White House unveils effort to address military toxic exposures,Axios,moderate,"The White House on Thursday announced a new strategy to identify and treat health issues in veterans who may have been exposed to chemical, physical..."
76,3,Homeland Security - moderate,Biden announces new strategy to reduce military and veteran suicides,Axios,moderate,President Biden announced on Tuesday a new strategy to reduce military and veteran suicide that includes promoting safe firearm storage and...
76,3,Homeland Security - moderate,Cost Of Caring For Post-9/11 War Veterans Could Reach $2.5 Trillion By 2050—Report,Newsweek,moderate,"The total cost of caring for veterans who served in Afghanistan and Iraq could reach $2.5 trillion by 2050, according to a new report.

Providing benefits..."
76,3,Homeland Security - moderate,Will ‘BRAC for VA’ lead to veterans hospital closures or building more clinics?,Military Times,moderate,"The Defense Department’s past base closure rounds have proven complicated and contentious for lawmakers, especially in communities that lost military..."
77,3,Housing and Homelessness - moderate,Biden signs $1 trillion infrastructure bill,Reuters,moderate,"In need of a political boost, President Joe Biden will sign a $1 trillion infrastructure bill on Monday at a ceremony expected to draw Democrats and some..."
77,3,Housing and Homelessness - moderate,Biden Signs $1.2T Infrastructure Bill Into Law,AllSides Headline Roundup,moderate,President Joe Biden signed his $1.2 trillion Infrastructure Investment and Jobs Act into law Monday afternoon during a ceremony on the White House South Lawn....
77,3,Housing and Homelessness - moderate,Kansas Legislature edits video of public hearing to omit profane rant targeting a journalist,Poynter,moderate,"The Kansas State Legislature has altered video footage of a recent hearing to omit a profane rant targeting a journalist, raising questions about the..."
77,3,Housing and Homelessness - moderate,Citizens in Advanced Economies Want Significant Changes to Their Political Systems,Pew Research Center,moderate,"As citizens around the world continue to grapple with a global pandemic and the changes it has brought to their everyday lives, many are also expressing a..."
77,3,Housing and Homelessness - moderate,Hundreds of port workers in Italy are striking against a new vaccine mandate,Quartz,moderate,"Italy’s new covid-19 rules went into effect on Oct. 15, prompting labor strikes and protests across the country. The mandate, one of the strictest in the world..."
78,3,Humor and Satire - moderate,A surge in the US affordable housing supply is coming from people who can’t afford their homes,Quartz,moderate,"More affordable housing is finally coming back onto the market. The pandemic-triggered housing boom in the US, which saw average prices rise 13.2%..."
78,3,Humor and Satire - moderate,3-D Printed Houses Are Sprouting Near Austin as Demand for Homes Grows,Wall Street Journal (News),moderate,"A major home builder is teaming with a Texas startup to create a community of 100 3-D printed homes near Austin, gearing up for what would be by far the..."
78,3,Humor and Satire - moderate,"In New Mexico, a wildlife refuge with urban roots",Christian Science Monitor,moderate,"From her office in the visitor center at the still-under-construction Valle de Oro National Wildlife Refuge, Jennifer Owen-White has a perfect view of the fuel..."
78,3,Humor and Satire - moderate,They didn't pay rent and stole the fridge. Pandemic spawns nightmare tenants,NPR (Online News),moderate,"Just before the pandemic, Nitin Bajaj and his wife, Nimisha Lotia, rented an apartment they own in Los Angeles to two young women.

""They were really nice to..."
78,3,Humor and Satire - moderate,"Here’s what’s in Democrats’ big social-spending bill, as community college, key climate program seen nixed",MarketWatch,moderate,"Negotiations continue among Democratic moderates and progressives over President Joe Biden’s “Build Back Better” plan, a sweeping proposal targeting “human..."
79,3,Immigration - moderate,The media’s epic fail,Axios,moderate,"A reckoning is hitting news organizations for years-old coverage of the 2017 Steele dossier, after the document's primary source was charged with lying to..."
79,3,Immigration - moderate,Trump-Russia Steele dossier analyst Igor Danchenko pleads not guilty in FBI lie case prosecuted by John Durham,CNBC,moderate,The analyst charged with lying to FBI agents about his work on a controversial Steele Dossier linking Russia to former President Donald Trump...
79,3,Immigration - moderate,America’s Return to the Moon Will Have to Wait a Year,Wall Street Journal (News),moderate,"U.S. astronauts are now expected to return to the moon in 2025 instead of 2024, with NASA Administrator Bill Nelson describing the earlier time frame as..."
79,3,Immigration - moderate,Indictment of Steele dossier source is more bad news for multiple media outlets,Erik Wemple,moderate,MSNBC host Rachel Maddow in December 2017 aired a special report on the Trump-Russia dossier compiled by former British intelligence officer Christopher Steele...
79,3,Immigration - moderate,Perspectives: Durham Probe Indicts Steele Dossier Source,AllSides Headline Roundup,moderate,"Last Thursday, the primary source for the 2016 “Steele dossier” of allegations against then-candidate Donald Trump was arrested and charged with lying to the..."
80,3,Impeachment - moderate,Fact Checking McAuliffe’s Claim That Youngkin Wants to Ban Books by Black Authors,The Dispatch Fact Check,moderate,The Democratic nominee in the Virginia gubernatorial race Terry McAuliffe has accused his Republican opponent Glenn Youngkin of “want[ing] to ban books by...
80,3,Impeachment - moderate,"Biden says the January 6 insurrection was 'about white supremacy,' and that hate doesn't go away, 'it only hides'",Insider,moderate,"Toward the end of his speech on Thursday in front of the Martin Luther King Jr. monument in Washington, President Joe Biden said the January 6..."
80,3,Impeachment - moderate,Perspectives: Colin Powell’s Death and Legacy,AllSides Headline Roundup,moderate,"Former Secretary of State Colin Powell’s death on Monday prompted an outpouring of opinion articles discussing his death and legacy. Powell, 84, died of..."
80,3,Impeachment - moderate,Curious how systemic racism works? Check out your neighborhood.,Christian Science Monitor,moderate,"Like most self-perpetuating systems, systemic racism masquerades as the norm. But as the history of housing discrimination illustrates, it’s a human-made..."
80,3,Impeachment - moderate,Democrats eye Hispanic candidates to boost swing-district turnout,Axios,moderate,The campaign arm of the Congressional Hispanic Caucus is launching an aggressive effort to recruit more Hispanic and Latino candidates to compete next year in...
81,3,Inequality - moderate,The media’s epic fail,Axios,moderate,"A reckoning is hitting news organizations for years-old coverage of the 2017 Steele dossier, after the document's primary source was charged with lying to..."
81,3,Inequality - moderate,Trump-Russia Steele dossier analyst Igor Danchenko pleads not guilty in FBI lie case prosecuted by John Durham,CNBC,moderate,The analyst charged with lying to FBI agents about his work on a controversial Steele Dossier linking Russia to former President Donald Trump...
81,3,Inequality - moderate,Indictment of Steele dossier source is more bad news for multiple media outlets,Erik Wemple,moderate,MSNBC host Rachel Maddow in December 2017 aired a special report on the Trump-Russia dossier compiled by former British intelligence officer Christopher Steele...
81,3,Inequality - moderate,Perspectives: Durham Probe Indicts Steele Dossier Source,AllSides Headline Roundup,moderate,"Last Thursday, the primary source for the 2016 “Steele dossier” of allegations against then-candidate Donald Trump was arrested and charged with lying to the..."
81,3,Inequality - moderate,US to restore full pension of FBI official fired under Trump,Associated Press,moderate,Former FBI Deputy Director Andrew McCabe has won back his full pension as part of a settlement of his lawsuit arising from his firing during the Trump...
82,3,ISIS - moderate,Republicans introduce bill to decriminalize marijuana,Axios,moderate,"Rep. Nancy Mace (R-S.C.) introduced legislation Monday to federally decriminalize and tax marijuana, an alternative to Democratic-led attempts to..."
82,3,ISIS - moderate,South Carolina Republican Introduces Bill to Federally Decriminalize Marijuana,AllSides Headline Roundup,moderate,"On Monday, Rep. Nancy Mace (R-S.C.) introduced a bill that would federally decriminalize marijuana. The proposal, titled the States Reform Act, would remove..."
82,3,ISIS - moderate,Steve Bannon indicted for contempt of Congress,Axios,moderate,A federal grand jury on Friday indicted former Trump adviser Steven Bannon on two counts of contempt of Congress for his failure to comply with a...
82,3,ISIS - moderate,Bannon Indicted for Contempt of Congress,AllSides Headline Roundup,moderate,A federal grand jury charged former Trump adviser Steve Bannon for contempt of Congress on Friday after he refused a subpoena from the House Select Committee...
82,3,ISIS - moderate,"Jan. 6 panel issues six new subpoenas for Eastman, top Trump aides",The Hill,moderate,"The House committee investigating the Jan. 6 attack on the Capitol sent a number of subpoenas on Monday, including to top 2020 Trump campaign aides and the..."
83,3,Israel - moderate,CIA head meets Taliban leader as fears for Afghanistan grow,Associated Press,moderate,"The director of the CIA met with the Taliban’s top political leader in Kabul, an official said Tuesday, as more reports emerged of abuses in areas held by the..."
83,3,Israel - moderate,CIA Director Meets with Taliban's Top Political Leader,AllSides Headline Roundup,moderate,"On Monday, CIA Director William Burns met in person with Taliban founding member and political leader Abdul Ghani Baradar. The secretive meeting is the first..."
83,3,Israel - moderate,Biden Wanted to Leave Afghanistan. He Knew the Risks.,Wall Street Journal (News),moderate,"In his Monday speech defending America’s chaotic withdrawal from Afghanistan, President Biden said he would not shrink from his share of responsibility..."
83,3,Israel - moderate,US Intelligence Reportedly Warned of Possible Taliban Takeover,AllSides Headline Roundup,moderate,"Multiple outlets reported Tuesday that generals, diplomats and the U.S. intelligence community increasingly warned of a possible Taliban takeover in..."
83,3,Israel - moderate,CIA Director Says He Is Escalating Efforts To Solve 'Havana Syndrome' Mystery,NPR (Online News),moderate,CIA Director William Burns says he has redoubled the agency's efforts to uncover the cause of Havana Syndrome — the mysterious set of ailments that...
84,3,Justice - moderate,Houston Fire Department logs reveal how little control authorities had of the crowd chaos at Astroworld,Insider,moderate,Handwritten logs from the Houston Fire Department reveal how little control authorities and security personnel had of the crowd chaos throughout Travis...
84,3,Justice - moderate,"Britney Spears’ Conservatorship Terminated After 13 Years, Finally Giving Freedom to Pop Star",Variety,moderate,"Britney Spears’ conservatorship has been terminated after 13 years, a California court has determined.

Friday’s hearing marked the most pivotal hearing for..."
84,3,Justice - moderate,Do election failures mark the end for 'defund the police'?,Yahoo! The 360,moderate,"After George Floyd was murdered by Minneapolis Police Officer Derek Chauvin in May 2020, the city became the epicenter of a nationwide movement pushing for..."
84,3,Justice - moderate,Travis Scott Now Faces 14 Lawsuits Connected to 8 Deaths At Astroworld Performance,Newsweek,moderate,Rapper Travis Scott is facing multiple lawsuits in connection to the deadly crowd incident that claimed eight lives and injured hundreds more during Scott's...
84,3,Justice - moderate,First Lawsuits Filed After Travis Scott Concert Leaves 8 Dead,AllSides Headline Roundup,moderate,Rapper Travis Scott and organizers of the Astroworld Music Festival are facing a series of lawsuits after a deadly crowd incident on Friday killed eight people...
85,3,Justice Department - moderate,"Goodbye, Columbus? Here's what Indigenous Peoples' Day means to Native Americans",NPR (Online News),moderate,"This year marks the first time a U.S. president has officially recognized Indigenous Peoples' Day.

President Biden issued a proclamation on Friday..."
85,3,Justice Department - moderate,Biden becomes first president to commemorate Indigenous People's Day,Axios,moderate,"President Biden on Friday became the first present to issue an official proclamation commemorating Indigenous People's Day.

The big picture: ..."
85,3,Justice Department - moderate,"Hate crimes against Asian and Black people rise sharply in the U.S., FBI says",CNBC,moderate,"The number of reported hate crimes nationwide against Asian and Black people sharply increased in 2020, according to new FBI data released Monday.

Hate..."
85,3,Justice Department - moderate,COVID-19 surge pummels Hawaii and its native population,Associated Press,moderate,Kuulei Perreira-Keawekane could barely breathe when she went to a Hawaii emergency room. Nausea made it difficult for her to stand and her body throbbed with...
85,3,Justice Department - moderate,Native American population jumps to largest size in modern history,Axios,moderate,"The number of people who identify as Native American or Alaska Native alone grew by 27.1% to 3.7 million people over the last decade, according to the U.S...."
86,3,Kamala Harris - moderate,"Women are our climate leaders, but at COP26 they're struggling to be heard",CNET,moderate,"On the final day of the United Nation's COP26 climate summit, delegates who identify as part of the climate justice movement staged a..."
86,3,Kamala Harris - moderate,"At COP26, World Governments Agree to Strengthen Emissions Pledges but Questions Loom",Wall Street Journal (News),moderate,"More than 190 nations reached a deal at the United Nations summit here that aims to accelerate greenhouse-gas-emissions cuts across the world, but..."
86,3,Kamala Harris - moderate,COP26 Summit Ends With Glasgow Climate Pact To Reduce Fossil Fuel Use,AllSides Headline Roundup,moderate,"After nearly two weeks of discussions, leaders from nearly 200 countries reached an agreement Saturday at the COP26 climate summit to significantly reduce..."
86,3,Kamala Harris - moderate,The future of the big new climate coalitions,Axios,moderate,Some of the most headline-grabbing initiatives to emerge from COP26 come with big questions about how — and if — they'll make the journey from...
86,3,Kamala Harris - moderate,U.S. and China unveil deal to ramp up cooperation on climate change,Reuters,moderate,"The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by..."
87,3,Labor - moderate,Trial of 20 men accused in 2015 Paris attacks begins,Associated Press,moderate,"In a custom-built secure complex embedded within a 13th-century courthouse, France on Wednesday opened the trial of 20 men accused in the Islamic State group’s..."
87,3,Labor - moderate,"Drone Strike Against ISIS-K Killed 2 High-Profile Targets, Pentagon Says",NPR (Online News),moderate,Two targets were killed and another person was injured in a drone strike against the Islamic State affiliate ISIS-K in retaliation for the Kabul airport...
87,3,Labor - moderate,US Drone Strike Kills Two ISIS-K Members Following Kabul Airport Bombing,AllSides Headline Roundup,moderate,"A U.S. military drone strike killed two “high profile” Islamic State militants and injured another on Friday night in Afghanistan's Nangarhar province,..."
87,3,Labor - moderate,"In Taliban’s Afghanistan, opportunity for Al Qaeda, ISIS",Christian Science Monitor,moderate,"As it negotiated its exit from Afghanistan, the U.S. relied, in part, on Taliban pledges to curb terrorism. The Kabul attack underscores experts’ doubts about..."
87,3,Labor - moderate,"What We Know About ISIS-K, The Group Behind The Kabul Attacks",NPR (Online News),moderate,The group known as ISIS-K had long planned attacks on American personnel and others. That's one reason why President Biden said he wanted to limit ...
88,3,LGBT Rights - moderate,America’s Infrastructure Struggles With New Weather Forecast,Wall Street Journal (News),moderate,A 22-foot-high floodwall was supposed to protect Aqua Pennsylvania’s water-treatment facility near the Schuylkill River from a 100-year storm. But when the...
88,3,LGBT Rights - moderate,Ocean drone caught inside Hurricane Sam captures hair-raising video,CNET,moderate,"Hurricane Sam is the strongest storm of the 2021 Atlantic hurricane season so far, though it's fortunately not threatening to make landfall. While we've..."
88,3,LGBT Rights - moderate,US Envoy to Haiti Resigns Over Migrant Deportations,AllSides Headline Roundup,moderate,U.S. Special Envoy for Haiti Daniel Foote resigned Thursday to protest what he called “inhumane” deportations of asylum-seeking Haitian migrants to Haiti. Many...
88,3,LGBT Rights - moderate,Tropical storm Nicholas brings heavy rain to Texas and Louisiana,BBC News,moderate,"Tropical storm Nicholas has been downgraded from a hurricane after making landfall on the Texas coast in the US, bringing heavy rain and the risk of life-..."
88,3,LGBT Rights - moderate,"The U.S. just had its hottest summer, tying with ""Dust Bowl"" year of 1936",Axios,moderate,The past three months of disaster-filled weather across the lower 48 states ranks in a statistical dead heat with the Dust Bowl year of 1936 as the...
89,3,Marijuana Legalization - moderate,Tesla just had its worst week in 20 months after Elon Musk sold $5.7 billion worth of shares,CNBC,moderate,"Shares of Tesla declined 15.4% for the week after CEO Elon Musk commenced with his plans to sell a huge block of his holdings this week.

It..."
89,3,Marijuana Legalization - moderate,Federal Reserve to Start Tapering Pandemic-Era Stimulus,AllSides Headline Roundup,moderate,"The Federal Reserve announced Wednesday that it would begin tapering off its pandemic-era surge in monthly asset purchases this month. “It is time to taper,”..."
89,3,Marijuana Legalization - moderate,Should Democrats have embraced the billionaire tax?,Yahoo! The 360,moderate,"As congressional Democrats ironed out the details of their ambitious social spending and infrastructure package, the lawmakers considered a novel..."
89,3,Marijuana Legalization - moderate,Senate Democrats push for tax on billionaires to help fund spending plan,CNBC,moderate,"As Democrats inch closer to finalizing their social spending package, Senate Democrats are eyeing a tax on billionaires amid pushback on income and corporate..."
89,3,Marijuana Legalization - moderate,Perspectives: The Plan to Raise Billionaires' Taxes,AllSides Headline Roundup,moderate,"Additional taxes on American billionaires, proposed by Democratic lawmakers as a way to help fund President Joe Biden's agenda, have been met with resistance..."
90,3,Media Bias - moderate,Can the US still build – and think – big? The Lowcountry may hold clues.,Christian Science Monitor,moderate,"For the past 50 years, America has seen a continuous decline in infrastructure spending, or planning for the future. Will Joe Biden’s signature bill encourage..."
90,3,Media Bias - moderate,U.S. unveils roadmap for net-zero aviation emissions by 2050,Axios,moderate,The Transportation Department is unveiling a multi-agency roadmap to slash greenhouse gas emissions from the U.S. aviation sector with a target of reaching net...
90,3,Media Bias - moderate,Biden rolls out multibillion-dollar plan to upgrade aging U.S. ports after passage of infrastructure bill,CNBC,moderate,The Biden administration outlined several initiatives on Tuesday aimed at addressing immediate supply-chain challenges and other disruptions affecting global...
90,3,Media Bias - moderate,"US-Canada border: After 19 months, families to reunite",BBC News,moderate,"On 8 November, the US-Canadian border will open both ways to non-essential travel for the first time in 19 months. The closure has kept thousands of bi-..."
90,3,Media Bias - moderate,US Lifts Travel Ban For Vaccinated Foreigners,AllSides Headline Roundup,moderate,"The US lifted its international travel ban Monday for the first time since March 2020, allowing foreigners from 33 nations as well as passengers from Canada..."
91,3,Media Industry - moderate,COVID-19 Update: Almost Every Case Worldwide Emerges From Delta Strain,International Business Times,moderate,"First detected in India in late 2020, the COVID-19 variant known as Delta now accounts for almost every infection globally, the World Health Organization..."
91,3,Media Industry - moderate,Pfizer agrees to let other companies make its COVID-19 pill,Associated Press,moderate,"Drugmaker Pfizer Inc. has signed a deal with a U.N.-backed group to allow other manufacturers to make its experimental COVID-19 pill, a move that could make..."
91,3,Media Industry - moderate,Pfizer to Allow Generic Drugmakers to Manufacture COVID-19 Antiviral Pill,AllSides Headline Roundup,moderate,Pharmaceutical company Pfizer announced Tuesday that it would allow generic drug companies around the world to produce its COVID-19 antiviral pill by granting...
91,3,Media Industry - moderate,Biden's Virtual Meeting with Xi Jinping,AllSides Headline Roundup,moderate,"President Joe Biden and Chinese President Xi Jinping held their first meeting of Biden's presidency Monday night.
	The two discussed issues concerning both..."
91,3,Media Industry - moderate,"China hails Xi and Biden talks, after year of growing strain",Associated Press,moderate,"China on Tuesday hailed a virtual meeting between President Xi Jinping and U.S. President Joe Biden, saying they had a candid and constructive exchange that..."
92,3,Mexico - moderate,‘I had to stand up and say no’: Pro-choice Christians battle Texas law,Christian Science Monitor,moderate,"Abortion is a complicated issue in many faith communities. One effect of Texas’ strict new abortion law, SB8, has been to spur people to wrestle more deeply..."
92,3,Mexico - moderate,"In Texas abortion cases, hints of new Supreme Court transparency",Christian Science Monitor,moderate,"As it hears two key cases and wades deeper into what’s poised to be a scrutinized term, the U.S. high court appears also to be more responsive to a public call..."
92,3,Mexico - moderate,Court seems inclined to let abortion providers pursue their challenge to Texas law,SCOTUSblog,moderate,"The Supreme Court heard oral argument on Monday in two challenges to S.B. 8, the Texas law that bans almost all abortions in the state. After nearly three..."
92,3,Mexico - moderate,Novel Texas abortion case is back at the Supreme Court,NPR (Online News),moderate,"Abortion rights are front and center at the U.S. Supreme Court on Monday, but not the way most people expected. The focus will not be on abortion rights, per..."
92,3,Mexico - moderate,Supreme Court Takes Up Texas Abortion Law,AllSides Headline Roundup,moderate,"On Monday, the Supreme Court will hear arguments in two cases over whether the Justice Department or abortion providers can challenge the Texas Heartbeat Act,..."
93,3,Middle East - moderate,North Korea Test-Fires Another Ballistic Missile Hours After U.S. Offers To Restart Dialog,Forbes,moderate,"North Korea test-fired a ballistic missile into the sea on Tuesday, according to the South Korean and Japanese militaries, signaling a continuation of its..."
93,3,Middle East - moderate,"North Korea fires two ballistic missiles into East Sea, South says",BBC News,moderate,"North Korea has fired two ballistic missiles across its east coast, South Korea's military says, its first ballistic missile test in six months.

The tests,..."
93,3,Middle East - moderate,North Korea and South Korea Test Missiles,AllSides Headline Roundup,moderate,"On Wednesday, North Korea and South Korea tested ballistic missiles in an apparent display of military might that may exacerbate tensions between the rival..."
93,3,Middle East - moderate,North Korea Warns U.S. Over Biden's 'Big Blunder',NPR (Online News),moderate,"North Korea warned on Sunday that the United States will face a grave situation if it continues to pursue its ""hostile policy"" toward Pyongyang's nuclear..."
93,3,Middle East - moderate,North Korean hackers charged in cyberattack conspiracies,Axios,moderate,"Federal investigators levied new charges Wednesday against three North Korean computer programmers accused of wide-ranging cyberattacks, including the 2014..."
94,3,National Defense - moderate,"Supreme Court wrestles with limits on digital billboard ads, free speech",The Hill,moderate,The Supreme Court on Wednesday wrestled with where to draw the line between a town’s right to restrict garish billboard ads and constitutional free speech...
94,3,National Defense - moderate,Supreme Court Gun Case,The Flip Side,moderate,"“The Supreme Court on Wednesday seemed ready to strike down a restrictive New York gun permitting law, but the justices also seemed worried about issuing..."
94,3,National Defense - moderate,"In Texas abortion cases, hints of new Supreme Court transparency",Christian Science Monitor,moderate,"As it hears two key cases and wades deeper into what’s poised to be a scrutinized term, the U.S. high court appears also to be more responsive to a public call..."
94,3,National Defense - moderate,Court seems inclined to let abortion providers pursue their challenge to Texas law,SCOTUSblog,moderate,"The Supreme Court heard oral argument on Monday in two challenges to S.B. 8, the Texas law that bans almost all abortions in the state. After nearly three..."
94,3,National Defense - moderate,Novel Texas abortion case is back at the Supreme Court,NPR (Online News),moderate,"Abortion rights are front and center at the U.S. Supreme Court on Monday, but not the way most people expected. The focus will not be on abortion rights, per..."
95,3,National Security - moderate,Closing Arguments Made in Kyle Rittenhouse Case,AllSides Headline Roundup,moderate,"Prosecutors and defense lawyers delivered their closing arguments in the murder trial of Kyle Rittenhouse on Monday. Rittenhouse, now 18, faces six charges —..."
95,3,National Security - moderate,What happens when protesters take over for the police?,Christian Science Monitor,moderate,"When Michael McQuarrie entered the George Floyd Square autonomous zone for the first time last year, he felt as if he was entering a freer, friendlier, and, in..."
95,3,National Security - moderate,"BLM and Floyd protests were largely peaceful, data confirms",Christian Science Monitor,moderate,"Over the past year anti-racism protests have swept the United States, sparked by the death of George Floyd at the hands of now-convicted former Minneapolis..."
95,3,National Security - moderate,George Floyd death: How US police are trying to win back trust,BBC News,moderate,"It must be hard being a police officer in America, especially after the death of George Floyd.Damn right too, some would argue, given the shocking video of his..."
95,3,National Security - moderate,"1 verdict, then 6 police killings across America in 24 hours",Associated Press,moderate,"Even as the Derek Chauvin case was fresh in memory — the reading of the verdict in a Minneapolis courtroom, the shackling of the former police officer, the..."
96,3,North Korea - moderate,"Wanted, due to supply chain shortages: used crutches, walkers and canes",Poynter,moderate,"From Utah to South Carolina and Kentucky, hospitals and charities are asking for gently used crutches, canes and walkers. Supplies are getting harder to come..."
96,3,North Korea - moderate,United States issues its 1st passport with ‘X’ gender marker,Associated Press,moderate,"The United States has issued its first passport with an “X” gender designation, marking a milestone in the recognition of the rights of people who do not..."
96,3,North Korea - moderate,"This arthritis drug cost $198 in 2008. Now it's more than $10,000",Axios,moderate,"In 2008, a box of 30 anti-inflammatory rectal suppositories that treats arthritis, called Indocin, had a price tag of $198. As of Oct. 1, the price of..."
96,3,North Korea - moderate,Should there be special programs for gifted students?,Yahoo! The 360,moderate,New York City Mayor Bill de Blasio on Friday announced a plan to gradually eliminate his city’s program for gifted and talented students in K-12...
96,3,North Korea - moderate,Tesla hit with $137 million judgement in workplace racism case,Fortune,moderate,Tesla Inc. lost a case against a Black former elevator operator and must pay an unprecedented $137 million in damages for having turned a blind eye...
97,3,NSA - moderate,Rigged Voting Machines? Chinese Hacking? Local Fraud? Officials Kept Digging,Newsweek,moderate,"On Monday, November 16th, Attorney General William Barr and FBI Director Christopher Wray were worried enough about Donald Trump..."
97,3,NSA - moderate,Revolutionary Change or Practical Help? Democrats Struggle With the Difference,Wall Street Journal (News),moderate,"Are President Biden and his Democratic Party proposing sweeping, revolutionary change to the economy and the government’s social contract with Americans? Or..."
