topic_id,bias_id,topic,title,source,bias,desc.
71,5,Great Britain- Right,Doing Our Own Due Diligence as Parents on the COVID-19 Vaccine for Children,Jacob Hess, Right,"After the data submitted by Pfizer for its COVID-19 vaccine for children received a thumbs up by the FDA panel last week, the anticipated nudging of parents..."
72,4,Gun Control and Gun Rights- Lean Right,Retail sales accelerate as supply chain crisis causes earlier start to holiday shopping season,Fox Business, Lean Right,Consumer spending accelerated in October as shoppers kicked off the holiday shopping season earlier than usual due to the supply chain bottlenecks. ...
72,4,Gun Control and Gun Rights- Lean Right,Jobs vs. jabs: Federal court upholds stay on Biden’s ‘sledgehammer’ vaccine mandate,Deseret News, Lean Right,"A federal appeals court late Friday upheld its stay of the Biden administration’s vaccine mandate for larger businesses, saying it leaves workers with a choice..."
72,4,Gun Control and Gun Rights- Lean Right,US Firms Investing in Chinese Chip Makers Despite Security Concerns,Newsmax (News), Lean Right,Various U.S.-based companies and their affiliates in China have continued to invest in the Chinese semiconductor industry despite reservations from the Biden...
72,4,Gun Control and Gun Rights- Lean Right,A record 4.4M Americans quit jobs as 'Great Resignation' gathers momentum,Fox Business, Lean Right,"The number of U.S. workers quitting their jobs surged to a record in September as openings remained near an all-time high. 

The..."
72,5,Gun Control and Gun Rights- Right,Biden administration asks federal appeals court to lift order blocking COVID-19 vaccine mandate,Fox News (Online News), Right,The Biden administration is asking a federal court to lift an order that blocked its rule mandating that larger employers require workers to get...
73,4,Healthcare- Lean Right,"U.S. Is Becoming More Urban and More Ethnically Diverse, Says Census Bureau",Reason, Lean Right,"""U.S. population is much more multiracial and more diverse than what we measured in the past,"" said Nicholas Jones, the Census Bureau's director of..."
73,5,Healthcare- Right,Should the Undocumented be Counted as Legitimate Residents in a State? Much is On the Line,CBN, Right,The number of residents in a state determines the number of congressional representatives for each state and how much federal money it gets in some cases....
73,4,Healthcare- Lean Right,Trump to Take Executive Action on Census Citizenship,Newsmax (News), Lean Right,President Donald Trump President Donald Trump will announce an executive action to continue his fight to include a citizenship question on the 2020 U.S. Census...
73,4,Healthcare- Lean Right,DOJ Appoints New Legal Team to Take on Census Question,Newsmax (News), Lean Right,"A new team of lawyers is taking over the U.S. census case for the Department of Justice, a shakeup that comes as President Donald Trump continues his push to..."
73,4,Healthcare- Lean Right,Trump claims executive privilege to withhold census citizenship documents,Washington Times, Lean Right,"President Trump has asserted executive privilege over a host of documents related to the decision to add a citizenship question to the 2020 census, the Justice..."
74,4,History of Media Bias- Lean Right,Going To Gender Jail,The American Conservative, Lean Right,"Over the years, you’ve probably heard transgender activists and their allies argue in some form that their bodies are a prison preventing them from becoming..."
74,4,History of Media Bias- Lean Right,Associated Press lied about pro-Dave Chappelle comedian at Netflix protest,Washington Examiner, Lean Right,The Associated Press published a story this week about a small protest outside Netflix’s headquarters that was held in response to the company’s...
74,4,History of Media Bias- Lean Right,Associated Press lied about pro-Dave Chappelle comedian at Netflix protest,Washington Examiner, Lean Right,The Associated Press published a story this week about a small protest outside Netflix’s headquarters that was held in response to the company’s...
74,4,History of Media Bias- Lean Right,YouTube suspends Steven Crowder for transgender 'hate speech',Washington Examiner, Lean Right,"Steven Crowder, a conservative YouTuber and political commentator, had his YouTube channel suspended for one week Wednesday for allegedly violating the..."
74,5,History of Media Bias- Right,Netflix Responds To Far-Left Outrage Over Dave Chappelle: We Support His ‘Artistic Freedom’,The Daily Wire, Right,"Netflix co-CEO Ted Sarandos addressed outrage from some inside the company over a new comedy special featuring legendary comedian Dave Chappelle, saying that..."
75,4,Holidays- Lean Right,"Pentagon Faces Class-Action Lawsuit Over Vaccine Mandates on Military, Federal Employees and Contractors",The Epoch Times, Lean Right,"Service members from all five branches of the U.S. military, federal employees, and federal civilian contractors have joined in a class-action lawsuit..."
75,4,Holidays- Lean Right,The Generals Contradict Biden on Afghanistan,Wall Street Journal (Opinion), Lean Right,"President Biden hopes the political fallout from his botched Afghanistan withdrawal will fade quickly, but Tuesday’s Senate hearing with the secretary of..."
75,4,Holidays- Lean Right,House Passes $768 Billion Defense Spending Bill,The Epoch Times, Lean Right,"The Democratic-controlled House of Representatives on Thursday passed its version of a $768 billion defense policy bill for the 2022 fiscal year.

The vote..."
75,5,Holidays- Right,A Tale of Two Drone Strikes,National Review, Right,"When then-President Trump ordered a strike that killed two leaders of two terrorist organizations with zero collateral damage, many in the media, academia..."
75,5,Holidays- Right,Gen. Mark Milley: ‘Routine’ Calls to China ‘Perfectly’ Within Scope of Job,Breitbart News, Right,Gen. Mark Milley said Friday calls to his Communist Chinese counterpart in the last days of Donald Trump’s presidency were “routine” and fell “perfectly...
76,4,Homeland Security- Lean Right,VA: Religious Exemption Requests for Vaccine Won't Be Challenged,Newsmax (News), Lean Right,"The Department of Veteran Affairs (VA) will not challenge staff on religious exemption requests for the coronavirus vaccine, the Washington Examiner ..."
76,4,Homeland Security- Lean Right,America’s Veterans Are Killing Themselves at an Alarming Rate: Report,The Epoch Times, Lean Right,"After an improvised explosive device (IED) left Army Sgt. Dominic McDaniel severely injured and unable to continue fighting in Iraq, the wounded combat veteran..."
76,5,Homeland Security- Right,Biden Snaps At Female Reporter Over Question: ‘You Are Such A Pain In The Neck’,The Daily Wire, Right,President Joe Biden snapped at a female reporter on Monday after she asked a question that was not related to his meeting with Iraqi Prime Minister Mustafa Al-...
76,4,Homeland Security- Lean Right,"On Memorial Day, Remember Skepticism Toward a Large, Standing Military",Reason, Lean Right,"In recent years, it's become common to thank both retired and active-duty military personnel for their service – an expression met with various measures..."
76,5,Homeland Security- Right,Veterans Rip Kamala Harris for Tone Deaf Memorial Day Weekend Tweet,Breitbart News, Right,"Veterans ripped Vice President Kamala Harris for her Memorial Day weekend tweet that made no mention of the purpose of Memorial Day, which is to honor those..."
77,4,Housing and Homelessness- Lean Right,How Biden's infrastructure victory lap could disappoint Democrats,Washington Examiner, Lean Right,"President Joe Biden launched a publicity tour touting his newly passed $1.2 trillion bipartisan infrastructure bill, but political operatives in both..."
77,4,Housing and Homelessness- Lean Right,Voters Are Done With COVID-19 and Pandemic-Powered Officials,Reason, Lean Right,"Politicians have been on a high over the last year-plus, wielding extraordinary power with the approval of voters fearful of viral infection. Democrats, in..."
77,5,Housing and Homelessness- Right,Here Are The Conservatives Suing Biden Over His ‘Unconstitutional’ Vaccine Coercion,The Federalist, Right,At least 19 states have already begun to legally pursue action against the Biden administration for forcing medical coercion on federal contractors...
77,4,Housing and Homelessness- Lean Right,19 States Sue Biden Administration Over COVID-19 Vaccine Mandate,The Epoch Times, Lean Right,Several U.S. states on Friday mounted multiple federal lawsuits against the Biden administration over its COVID-19 vaccine mandate for federal...
77,4,Housing and Homelessness- Lean Right,China’s Vain Struggle For Covid Zero,The American Conservative, Lean Right,"In pursuit of the mythical Covid zero, China is now pushing vaccines on children as young as three years old.

Thus far, China has administered more than 2.2..."
78,4,Humor and Satire- Lean Right,Health Care Provisions of Democratic Spending Bill Would Add More than $500 Billion to the Deficit,Reason, Lean Right,"The massive Democratic spending package now working its way through Congress is not, strictly speaking, a health care bill. But it's not not a health..."
78,4,Humor and Satire- Lean Right,"420,000 homeless kids went missing from schools’ rolls last year. They may never be found",Deseret News, Lean Right,"A week before school started in the sunny desert city of St. George, Utah, Mike Carr waited at the front desk of the only emergency youth shelter in this..."
78,5,Humor and Satire- Right,U.S. New Home Sales Beat Expectations; Supply Near 13-Year High,One America News Network (OAN), Right,"Sales of new U.S. single-family homes increased for a second straight month in August, but demand for housing has probably peaked after a COVID-19 pandemic-..."
78,4,Humor and Satire- Lean Right,Supreme Court ends federal eviction moratorium,New York Post (News), Lean Right,The US Supreme Court on Thursday night struck down a federal eviction moratorium that was recently extended by President Biden’s administration...
78,5,Humor and Satire- Right,‘The Court’s Hands Are Tied’: Federal Judge Upholds New Eviction Moratorium,The Daily Caller, Right,"A federal judge ruled Friday that the Biden administration could continue to enforce its new eviction moratorium, but cast doubt on its legality.

District..."
79,5,Immigration- Right,Where John Durham’s Investigation Is Heading,Andrew C. McCarthy, Right,Last week’s indictment of Igor Danchenko has the commentariat buzzing. If special counsel John Durham has cracked the core of the Russiagate...
79,4,Immigration- Lean Right,DOJ and FBI gave cover to Steele dossier source accused of lying,Washington Examiner, Lean Right,"The Justice Department and the FBI continued defending their use of information from Christopher Steele’s main source, Igor Danchenko, even after interviews..."
79,5,Immigration- Right,The Dossier Deceit,National Review, Right,We learn from special counsel John Durham’s indictment of Igor Danchenko that “the FBI ultimately devoted substantial resources attempting to...
79,4,Immigration- Lean Right,"Biden meets Ukraine president, pledges U.S. support against Russian aggression",Washington Times, Lean Right,President Biden on Wednesday reassured Ukrainian President Volodymyr Zelenskyy that the U.S. will stand by Ukraine in the face of...
79,5,Immigration- Right,It Increasingly Looks Like Tucker Carlson’s Private Emails Were Leaked To The Media By The Government,The Daily Caller, Right,A report released Wednesday is shedding further light into Tucker Carlson’s bombshell allegation that the National Security Agency (NSA) obtained his private...
80,5,Impeachment- Right,Judge Rejects Defense Request to Remove Jesse Jackson from Ahmaud Arbery Trial,National Review, Right,The judge presiding over the Ahmaud Arbery trial rejected the defense team’s request to remove civil rights activist Jesse Jackson from the court...
80,5,Impeachment- Right,The Book Version Of The New York Times’s 1619 Project Doubles Down On Junk History,The Federalist, Right,"The New York Times has produced a forthcoming book version of its error-riddled 1619 Project, whose outrageous central claim is that slavery and racism are the..."
80,5,Impeachment- Right,Biden calls Satchel Paige 'the great negro' in latest gaffe,Fox News (Online News), Right,"President Biden referred to the late baseball player Satchel Paige as ""the great negro"" before correcting himself during his Veterans Day address at..."
80,4,Impeachment- Lean Right,McDonald’s CEO apologizes for texts to Chicago mayor that sparked protest,New York Post (News), Lean Right,McDonald’s head honcho Chris Kempczinski has issued an apology for his texts to the mayor of Chicago that sparked protests by critics who accused the...
80,4,Impeachment- Lean Right,White House says 'Republicans are lying' about critical race theory in schools,Washington Examiner, Lean Right,White House principal deputy press secretary Karine Jean-Pierre told reporters on Thursday that the issue of race and education in the Virginia gubernatorial...
81,5,Inequality- Right,Rep. Jim Jordan: Email Shows FBI Using ‘Counterterrorism Tools’ Against ‘Concerned Parents’,The Daily Signal, Right,"The top Republican on the House Judiciary Committee is asking Attorney General Merrick Garland about his October testimony to that same committee,..."
81,4,Inequality- Lean Right,Adam Schiff refuses to concede regrets when confronted over Steele dossier,Washington Examiner, Lean Right,Rep. Adam Schiff refused to admit any remorse when grilled again about his promotion of British ex-spy Christopher Steele's now-discredited dossier...
81,4,Inequality- Lean Right,FBI Raid of James O'Keefe's House Is a Blow to Press Freedom,Robby Soave, Lean Right,"The FBI searched the home of James O'Keefe—a conservative activist who films undercover videos for his organization, Project Veritas—on Saturday, reportedly..."
81,5,Inequality- Right,Where John Durham’s Investigation Is Heading,Andrew C. McCarthy, Right,Last week’s indictment of Igor Danchenko has the commentariat buzzing. If special counsel John Durham has cracked the core of the Russiagate...
81,4,Inequality- Lean Right,DOJ and FBI gave cover to Steele dossier source accused of lying,Washington Examiner, Lean Right,"The Justice Department and the FBI continued defending their use of information from Christopher Steele’s main source, Igor Danchenko, even after interviews..."
82,4,ISIS- Lean Right,Jackie Speier is eighth House Democrat to announce retirement in 2022,Washington Examiner, Lean Right,"California Democratic Rep. Jackie Speier announced that she will not seek reelection in 2022, adding to a Democratic exodus that is expected to grow as members..."
82,5,ISIS- Right,Republican-Backed Bill Would Decriminalize Marijuana,The Daily Caller, Right,"South Carolina Republican Rep. Nancy Mace introduced a bill Monday that would decriminalize marijuana nationwide.

The bill, titled the States Reform Act,..."
82,4,ISIS- Lean Right,Steve Bannon indicted for contempt of Congress in Jan. 6 investigation,Washington Examiner, Lean Right,"Steve Bannon was indicted by a federal grand jury for defying a subpoena from the House committee investigating the Jan. 6 Capitol riot.

The announcement..."
82,5,ISIS- Right,January 6 Committee Subpoenas Top Trump Advisers,National Review, Right,The House select committee investigating the January 6 Capitol riot issued six new subpoenas on Monday for associates and allies of former president Trump....
82,4,ISIS- Lean Right,Capitol riot committee subpoenas Michael Flynn and five other Trump allies,Washington Examiner, Lean Right,"The House Jan. 6 committee issued six fresh subpoenas to six allies of former President Donald Trump.

Former White House national security adviser Michael..."
83,4,Israel- Lean Right,"CIA sounds alarm over capture, killing of dozens of informants: report",New York Post (News), Lean Right,"The CIA has called on its frontline spies to step up their operational security around the world after dozens of informants have been arrested, killed or..."
83,4,Israel- Lean Right,CIA director meets Taliban leader in highest-level Afghanistan talks yet,Washington Examiner, Lean Right,Central Intelligence Agency Director William Burns met in person with top Taliban leader Abdul Ghani Baradar during a low-publicity rendezvous in Kabul on...
83,4,Israel- Lean Right,State's 'rosy' Afghanistan outlook at odds with grim intelligence before Taliban takeover,Washington Examiner, Lean Right,The top Republican on the House Foreign Affairs Committee pointed to the “rosy picture” the State Department had painted about Afghanistan as opposed to the...
83,4,Israel- Lean Right,"So Long as You Carry a Cellphone, the Government Can Track You",Reason, Lean Right,"Cell phones are convenient devices, handily connecting us with loved ones, paying bills, accessing information—and treacherously reporting on our every move...."
83,5,Israel- Right,"Biden’s CIA Pick, William Burns, Leads A Think Tank With Close Ties To China",The Daily Caller, Right,"William J. Burns, who is President Joe Biden’s nominee for director of the CIA, is president of a think tank that has received up to $2 million from a Chinese..."
84,4,Justice- Lean Right,Taxonomy Of Woke Religion,The American Conservative, Lean Right,Here’s a Shellenberger essay explaining why wokeism is a religion. He begins by pointing out how the devoutly woke believe things that are demonstrably...
84,4,Justice- Lean Right,Why some Americans trust Joe Rogan more than Dr. Anthony Fauci,Deseret News, Lean Right,"Green Bay Packers quarterback Aaron Rodgers, under fire for not being vaccinated for COVID-19, says he developed his own health protocol after consulting with..."
84,5,Justice- Right,"Travis Scott, Drake sued over Astroworld concert incident",Fox News (Online News), Right,Rappers Travis Scott and Drake have been sued over the incident at the former’s Astroworld Festival on Friday that left eight people dead....
84,5,Justice- Right,Aaron Rodgers: I’m In The Crosshairs Of The Woke Mob Right Now,One America News Network (OAN), Right,"Green Bay Packers quarterback Aaron Rodgers voiced his frustration over the media criticizing his medical choices. On Friday, Rodgers publicly addressed..."
84,4,Justice- Lean Right,Consider the Pharmacist,The Bulwark, Lean Right,"Once upon a time, pharmacists were recognized as an important part of the healthcare chain. Your local pharmacist was someone you knew and trusted. They knew a..."
85,4,Justice Department- Lean Right,"Survey Finds No Rise in Anti-Asian Violence, Assaults Declined in 2020",Reason, Lean Right,"Some recent evidence has suggested that the national period of declining crime—which began in the mid-1990s, as rate of violence fell dramatically in the..."
85,5,Justice Department- Right,Asian Americans Disprove CRT,National Review, Right,"According to the illiberal race-hustlers among us, America is a thoroughly racist nation where you only succeed if (and because) you are white. Therefore, we..."
85,4,Justice Department- Lean Right,"U.S. Is Becoming More Urban and More Ethnically Diverse, Says Census Bureau",Reason, Lean Right,"""U.S. population is much more multiracial and more diverse than what we measured in the past,"" said Nicholas Jones, the Census Bureau's director of..."
85,5,Justice Department- Right,57 Black Leaders Warn Congress the 'Equality Act' Turns LGBT Rights Into 'a Sword Against Faith Institutions',CBN, Right,A group of nearly 60 black Christian leaders is urging the U.S. Senate to reject the Equality Act recently passed by the House of Representatives and instead...
85,4,Justice Department- Lean Right,Chief of Cherokee Nation Demands Jeep Stop Using Name,Newsmax (News), Lean Right,"The chief of the Cherokee Nation has asked Jeep to stop using the tribe's name on its SUVs.

In a statement to Car and Driver, Chuck Hoskin, Jr., principal..."
86,5,Kamala Harris- Right,How COVID Lockdowns Handed Global Warming Extremists The Tools To Crush Freedom,The Federalist, Right,"We’ve rolled out the blueprint for a society that is nominally free, but willing to throw freedom away in a crisis.

The Glasgow Climate Conference wrapped..."
86,5,Kamala Harris- Right,"World Leaders Reach Climate Deal At COP26, US And China Agree To Collaborate",The Daily Caller, Right,"World leaders have reached a deal at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland to help combat the effects of climate change..."
86,4,Kamala Harris- Lean Right,Biden's environmentalism is pummeling the nation,Washington Examiner, Lean Right,"President Joe Biden inherited a great gift from the Trump administration: energy independence.

The benefits cannot be overstated: Cheap, reliable energy is..."
86,4,Kamala Harris- Lean Right,Biden admits US emissions were lowered during Trump years despite pulling out of Paris Accords,The Post Millennial, Lean Right,"As President Joe Biden restated his administration's commitment to the Paris Climate Accords, he had to admit that even after President Trump pulled the US..."
86,5,Kamala Harris- Right,Biden Moves to Wreck U.S. Oil Industry,National Review, Right,"the Biden administration is escalating its war against the American oil industry.

According to an article in the November 2, 2021, Wall Street..."
87,4,Labor- Lean Right,US airstrike takes out ‘imminent ISIS-K threat’ targeting Kabul airport,New York Post (News), Lean Right,A US airstrike took out an “imminent ISIS-K threat” to the Kabul airport Sunday as officials race against the clock to wrap up evacuation efforts in...
87,4,Labor- Lean Right,US Airstrike Kills 2 ISIS-K Members in Afghanistan,Newsmax (News), Lean Right,"Acting swiftly on President Joe Biden's promise to retaliate for the deadly suicide bombing at Kabul airport, the U.S. military said it used a drone strike to..."
87,4,Labor- Lean Right,13 US service members killed in twin explosions outside Kabul airport,Washington Examiner, Lean Right,At least 13 U.S. service members were among dozens killed after twin explosions tore through the crowd congregating at the Abbey Gate of Hamid Karzai...
87,4,Labor- Lean Right,New York Times admits ‘Caliphate’ podcast based on botched reporting,New York Post (News), Lean Right,The New York Times’ Pulitzer Prize-nominated podcast about ISIS was an “institutional failure” that included shoddy reporting based off interviews with a “con...
87,5,Labor- Right,US Efforts To Counter Violent Extremist Groups In The Philippines Have Had Little Effect On The Presence Of ISIS,The Daily Caller, Right,"The Islamic State (ISIS) and other violent extremist groups continue to attack in the Philippines despite American efforts during the coronavirus pandemic,..."
88,4,LGBT Rights- Lean Right,Schumer: Stop Deporting Haitians,Newsmax (News), Lean Right,"Senate Majority Leader Chuck Schumer, D-N.Y., is calling for the Biden administration to stop deporting Haitians found along the southern border.

Schumer..."
88,4,LGBT Rights- Lean Right,"Biden wants $30B for disaster aid, Afghan resettlement and stopgap spending bill",Washington Examiner, Lean Right,The White House budget office on Tuesday urged Congress to spend more than $30 billion to fund natural disaster aid and the resettlement of Afghan ...
88,5,LGBT Rights- Right,N.Y. And N.J. To Receive Federal Aid After Deadly Flooding,One America News Network (OAN), Right,New York and New Jersey were granted to receive much needed federal aid as they have struggled to recover from Hurricane Ida. Joe Biden issued disaster...
88,4,LGBT Rights- Lean Right,Biden Says Feds ‘Moving Quickly’ to Boost Gasoline Deliveries to Areas Hit Hard by Hurricane Ida,The Epoch Times, Lean Right,"President Joe Biden said Friday that his administration is pushing to boost gasoline deliveries to regions badly impacted by Hurricane Ida, where..."
88,5,LGBT Rights- Right,Nursing home owner under investigation after 800 elderly residents are found packed inside a leaky warehouse during Ida — 4 tragically died,TheBlaze.com, Right,State and local authorities in Louisiana are investigating after four nursing home residents have died and more than 800 others were found languishing inside...
89,4,Marijuana Legalization- Lean Right,Stocks hit records to wrap winning October,Fox Business, Lean Right,U.S. stocks battled to record highs Friday as investors looked past the impact the supply chain crunch is having on Apple and Amazon....
89,5,Marijuana Legalization- Right,Dems Abandon Billionaire Tax That Faced Constitutional Hurdles,Washington Free Beacon, Right,"An aborted Democratic plan to tax assets held by billionaires was vulnerable to attack on constitutional grounds, experts told the Washington Free Beacon..."
89,5,Marijuana Legalization- Right,The Zillow Tax,National Review, Right,"The year 2021 has seen President Biden and congressional Democrats explore, very publicly and painfully, seemingly every possible way to squeeze more tax..."
89,4,Marijuana Legalization- Lean Right,White House: Opposition to IRS snooping proposal driven by top 1% and lazy banks,Washington Examiner, Lean Right,"The White House is contending opposition to its tax enforcement proposals, targeting amounts as small as $600, is based on banks being too lazy to deal with..."
89,4,Marijuana Legalization- Lean Right,Pandora Papers: Newly revealed docs expose tax havens for rich and famous,New York Post (News), Lean Right,"A massive trove of newly released confidential records exposes lucrative tax havens for some of the world’s most rich and powerful figures, from Jordan’s..."
90,4,Media Bias- Lean Right,Lines of cars wait to enter US as pandemic travel ban is lifted,New York Post (News), Lean Right,The US reopened its borders Monday after 20 months of travel restrictions — immediately creating wild miles-long lines of cars waiting to cross over from...
90,4,Media Bias- Lean Right,"Vaccine Mandate Threatens Major Trucking Disruption, Industry Insiders Say",The Epoch Times, Lean Right,American truckers don’t like taking orders. But the Biden administration has increased pressure on some of them to take the vaccine—willing or unwilling....
90,5,Media Bias- Right,Buttigieg: Supply Chain Troubles ‘Will Continue into Next Year’,Breitbart News, Right,Secretary of Transportation Pete Buttigieg said Sunday on CNN’s “State of the Union” that the supply chain backups at America’s ports “will continue into next...
90,5,Media Bias- Right,"Days After Forcing COVID Shot On Workers, Southwest Airlines Cancels 1,800 Flights",The Federalist, Right,"Southwest Airlines canceled at least 1,800 domestic flights and delayed another 1,500 flights over the weekend, leaving thousands of U.S. travelers..."
90,4,Media Bias- Lean Right,"Gas prices likely to rise nationwide as oil spikes, industry analyst says",Fox Business, Lean Right,"Gas prices are likely to slowly rise nationwide as the price of oil nears its highest level in seven years, according to an industry analyst.  ..."
91,5,Media Industry- Right,Pfizer Announces Deal To Provide COVID Pill To Low-Income Countries,The Daily Wire, Right,"In an agreement announced on Tuesday, Pfizer will permit its COVID-19 pill treatment to be manufactured and sold in countries that might not be able to..."
91,4,Media Industry- Lean Right,No Breakthrough After First Virtual Summit for Biden and Xi,The Epoch Times, Lean Right,"President Joe Biden and Chinese leader Xi Jinping did not reach any “breakthrough” on issues concerning both nations, after their first virtual..."
91,5,Media Industry- Right,"World Leaders Reach Climate Deal At COP26, US And China Agree To Collaborate",The Daily Caller, Right,"World leaders have reached a deal at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland to help combat the effects of climate change..."
91,4,Media Industry- Lean Right,Poland to reinforce Belarus border and offer aid to migrants,Washington Examiner, Lean Right,"Poland will build a fence along its border with Belarus and deploy more soldiers to the area to stop migrants from entering the country.

More than..."
91,4,Media Industry- Lean Right,China And The ‘G’ Word—Genocide,The American Conservative, Lean Right,"Though it acts as a court, it has no official status. The governments asked to participate have either snubbed or (in the case of China) condemned it. Some..."
92,5,Mexico- Right,"If Kavanaugh And Barrett Betray Pro-Lifers, We Must Blow Up The Conservative Legal Movement",The Federalist, Right,"If we don't have justices who are comfortable overturning outrageously unconstitutional abortion rulings, it will be proof of the conservative legal movement's..."
92,5,Mexico- Right,Supreme Court Will Consider First Of Two Abortion Laws Monday,The Daily Wire, Right,The Supreme Court on Monday will hear arguments in two cases challenging the Texas abortion law that bans most abortions after around six weeks of pregnancy...
92,5,Mexico- Right,Biden’s Visit to the Vatican,The American Spectator, Right,"In the days of John F. Kennedy, the Democrats emphasized their political distance from the pope. Kennedy promised Americans that he would never let the pope..."
92,4,Mexico- Lean Right,Antifa crashes Texas college's pro-life prayer vigil: 'F*ck your God!',The Post Millennial, Lean Right,"On Monday night in Denton, Texas, a pro-life vigil was underway when it was crashed by hundreds of Antifa protestors, who attempted to drown the event out...."
92,5,Mexico- Right,Supreme Court to hear Texas abortion law arguments on procedural elements of challenges,Fox News (Online News), Right,"The Supreme Court has agreed to expedite and hear procedural elements of two challenges to Texas' new anti-abortion law, which effectively bans most..."
93,5,Middle East- Right,North Korea open to ending war with South 'if conditions met',Fox News (Online News), Right,"The sister of North Korea Supreme Leader Kim Jong-Un has claimed that talks of peace with South Korea can resume if it ends ""..."
93,4,Middle East- Lean Right,North Korea Fires Ballistic Missiles Into Waters Between Japan and Korean Peninsula,The Epoch Times, Lean Right,"North Korea launched two ballistic missiles into waters off its eastern coast on Wednesday, South Korea’s Joint Chiefs of Staff (JCS) has confirmed..."
93,4,Middle East- Lean Right,Kim Jong Un vows to be ready for ‘dialogue and confrontation’ with US,New York Post (News), Lean Right,North Korean leader Kim Jong Un said his country must prepare for both “dialogue and confrontation” with the US — in his first direct comments on President...
93,5,Middle East- Right,North Korea Accuses South Korea of Intrusion to Find Body of Killed Official,Breitbart News, Right,North Korea accused South Korea on Sunday of intruding into its territorial water with rescue ships seeking the body of an official recently killed by North...
93,4,Middle East- Lean Right,Sarah Huckabee Sanders says Trump told her ‘take one for the team’ after Kim Jong Un winked at her,New York Post (News), Lean Right,President Trump joked with then-White House press secretary Sarah Sanders that she would have to “go to North Korea and take one for the team” after the...
94,5,National Defense- Right,"If Kavanaugh And Barrett Betray Pro-Lifers, We Must Blow Up The Conservative Legal Movement",The Federalist, Right,"If we don't have justices who are comfortable overturning outrageously unconstitutional abortion rulings, it will be proof of the conservative legal movement's..."
94,5,National Defense- Right,Supreme Court Will Consider First Of Two Abortion Laws Monday,The Daily Wire, Right,The Supreme Court on Monday will hear arguments in two cases challenging the Texas abortion law that bans most abortions after around six weeks of pregnancy...
94,5,National Defense- Right,Supreme Court To Hear Major Second Amendment Case,One America News Network (OAN), Right,"The U.S. Supreme Court is due to hand down a major ruling on American’s Second Amendment rights. The court recently announced it will hear a case soon, which..."
94,5,National Defense- Right,Supreme Court to hear Texas abortion law arguments on procedural elements of challenges,Fox News (Online News), Right,"The Supreme Court has agreed to expedite and hear procedural elements of two challenges to Texas' new anti-abortion law, which effectively bans most..."
94,5,National Defense- Right,Supreme Court protects cops from lawsuits in two qualified immunity cases,Fox News (Online News), Right,The Supreme Court Monday issued two unsigned opinions applying qualified immunity to disputes over alleged excessive use of force by police...
95,5,National Security- Right,"Trial Explodes: Kyle Rittenhouse Cries on Stand, Judge Berates Prosecutor",National Review, Right,"Kyle Rittenhouse broke down sobbing on the stand while testifying in his own defense on Wednesday, prompting the judge to call a ten-minute recess...."
95,5,National Security- Right,Armed St. Louis Couple Who Confronted BLM Mob Face Possible Law License Suspension,National Review, Right,"A Missouri official has asked the state Supreme Court to suspend the law licenses of Mark McCloskey and Patricia McCloskey, the armed St. Louis..."
95,5,National Security- Right,George Floyd's Brother Uttered the Three Words that Boils the Blood of the Progressive Left,Townhall, Right,"They’re not controversial. It’s common sense. It’s something that everyone can agree with, but it blunts the messaging the progressive Left wants to echo about..."
95,5,National Security- Right,"Mark And Patricia McCloskey Plead Guilty To Misdemeanors, Agree To Give Up Guns",The Daily Wire, Right,"Mark and Patricia McCloskey, the St. Louis, Missouri, couple that went viral after confronting Black Lives Matter protesters on their own front lawn, pleaded..."
95,5,National Security- Right,Minneapolis' George Floyd Square: Crews dismantle barriers as city moves to reopen intersection,Fox News (Online News), Right,Minneapolis city workers could be seen at the intersection at George Floyd Square early Thursday morning – the site of a memorial where former...
96,4,North Korea- Lean Right,"Recordings Reveal Lockstep COVID-19 Protocols, Patient Isolation by Hospitals",The Epoch Times, Lean Right,"Attorneys, medical doctors, and family members of COVID-19 victims have described and offered recordings of what the Truth for Health Foundation..."
96,4,North Korea- Lean Right,Federal Reserve to Hold Conferences on Diversity and Inclusion Next Month,Newsmax (News), Lean Right,"The Federal Reserve announced Monday that it is conducting two virtual diversity and inclusiveness training sessions for its 23,000 employees early..."
96,4,North Korea- Lean Right,Inflating Grades For Social Justice,The American Conservative, Lean Right,"At a party over the weekend I was introduced to a college professor, and fell into conversation with him about teaching and Covid. Then I asked about how..."
96,5,North Korea- Right,Biden’s Chief Of Staff Agrees: Inflation A ‘High-Class Problem’,The Daily Wire, Right,"On Wednesday night, President Biden’s White House Chief of Staff, Ron Klain, apparently sympathetic with the infamous quote attributed to 18th century French..."
96,5,North Korea- Right,Racism Is An Empty Thesis,City Journal, Right,"Turmoil in the United States over police violence is the result of a distorted representation of the problem, says Brown University economist Glenn C. Loury...."
97,5,NSA- Right,GOP Reps Call on Top Biden Admin Officials To Testify on Bungled Afghanistan Withdrawal,Washington Free Beacon, Right,A coalition of Republican foreign policy leaders in Congress is demanding that senior Biden administration officials appear on Capitol Hill to be questioned...
97,5,NSA- Right,Another Democrat Joins the Republican Party,Townhall, Right,"Texas House Democrat Ryan Guillen announced Monday morning he is turning in his Democrat Party membership and joining the GOP. 

""Friends, something is..."
