topic_id,topic,bias_id,type,title,desc,src,bias,link
50,Economic Policy,4,Opinion,"Democrats' Proposed 'Billionaire Tax' Is Definitely a Wealth Tax, and It May Be Unconstitutional","OPINION
President Joe Biden got himself elected partly by opposing the billionaires' wealth tax proposed during the primary campaign by Sens. Elizabeth Warren (D–Mass.) and Bernie Sanders (I–Vt.). Now, in a reversal, Biden is preparing to embrace the idea. It wouldn't be the first time that a presidential candidate's plans changed after getting elected. The shamelessness of the way that Biden has shifted on the issue, though, is something else. It risks undercutting Biden's claim to being a voice of moderation. It also may reinforce voter cynicism. How's democracy supposed to...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy4itemnum13.jpg
50,Economic Policy,4,News,Whose taxes are going up? White House considering 4 ways to pay for spending package,"Congressional lawmakers are still hammering out a deal on President Biden’s multitrillion-dollar spending package that would boost funding for infrastructure and clean energy, along with social spending initiatives. The president said this week he has agreed to cut the mammoth $3.5 trillion price tag, and reports have suggested lawmakers will land somewhere between $1.75 trillion and $1.9 trillion. But some Democratic legislators, like Sen. Kyrsten Sinema, D-Az., have said they will not agree to a package that includes tax hikes on corporations and high earners. Here’s how the Biden administration has proposed paying for the package: Minimum corporate...",Fox Business,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy4itemnum14.jpg
50,Economic Policy,5,News,CNN Fact Checks Biden’s Town Hall But Neglects Claim That Multi-Trillion-Dollar Agenda Will Cost $0,"President Joe Biden made some false claims at his town hall with moderator Anderson Cooper on Thursday night, prompting the CNN Newsroom to fact check a few of his statements. Responding to concerns about the southern border Biden stated, “I’ve been there before. I know it well.”  Later, he conceded, “I guess I should go down but the whole point of it is I haven’t had a whole lot of time to get down.”   CNN fact-checker Daniel Dale pushed back against this claim, stating that he “could not find any...",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy5itemnum15.png
50,Economic Policy,5,Opinion,"Yes, Biden Is Proposing That the IRS Spy on Your Bank Records","OPINION
Here’s yet another example of why “fact-checking” is the most dishonest form of journalism. To try and find an additional $7 trillion in taxes over the next decade, Joe Biden is floating a plan that would empower the IRS to access any account with $600 in gross transactions (Democrats upped the number to $10,000 this week, after considerable blowback.) In addition to more IRS oversight — scooping, spying, ferreting out, keeping tabs, what have you — Biden also proposed doubling the amount of IRS agents and funding the agency six times...",David Harsanyi,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy5itemnum16.jpg
50,Economic Policy,5,News,Majority of Americans Blame Biden’s Policies for Rising Inflation,"A majority of Americans blame the Biden administration’s policies for rising inflation, according to a Politico/Morning Consult poll released on Wednesday.
In answer to the question “to what extent” do they think “the Biden administration’s policies” are responsible for rising inflation, 62 percent of respondents blamed the administration’s policies. Of those, 40 percent of respondents said those policies are “very responsible” for inflation while 22 percent said “somewhat responsible.”",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy5itemnum17.jpg
50,Economic Policy,5,Opinion,7 Ways Democrats’ $3.5 Trillion Tax-and-Spend Bill Would Take Over Your Health Care,"OPINION
As a senior fellow in health policy, Nina Owcharenko Schaefer helps develop The Heritage Foundation’s research and policy prescriptions on such issues as health care reform on the federal and state levels, Medicare and Medicaid, children’s health and prescription drugs. Read her research. Slimming down the cost of the Democrats’ massive $3.5 trillion social-welfare spending bill is a compromise that misses the point. Opposition to the tax-and-spending bill is not just about cost, it’s about a policy agenda that shifts more power and control to the federal government and away from...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy5itemnum18.jpg
50,Economic Policy,5,News,"Under Biden Administration Plan, Poor Would Be Three Times More Likely To Get IRS Audit Than 1 Percenters","Under a new Biden administration proposal, the Internal Revenue Service is three times more likely to audit a citizen making less than $25,000 rather than someone in the top 1 percent of wealth. The new proposal, which would require financial institutions to annually report customers’ account deposits and withdrawals at $600 or more, gives the IRS more leverage over those making less than $25,000, because they are more likely to have irregular income. Over the next decade, the reporting on more than 140 million bank accounts would raise an estimated $700 billion in tax revenue — which would...",The Federalist,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy5itemnum19.png
50,Economic Policy,4,Opinion,Dems Want to Soak the Rich by Snooping on the Poor,"OPINION
House Speaker Nancy Pelosi (D–Calif.) snapped when asked Tuesday if the proposal to dramatically increase the surveillance capabilities of the Internal Revenue Service (IRS) would remain in the trillion-dollar social spending bill currently being negotiated among Democrats on Capitol Hill. ""Yes. Yes. Yes. Yes. Yes,"" the speaker said. Then she waved aside the questioner's accurate comment that banks have reported customer concerns about the idea that the IRS would scrutinize accounts with inflows and outflows as low as $600. ""With all due respect, the plural of anecdote is not data,"" Pelosi said, disrespectfully. ""Yes, there are...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economic Policy4itemnum20.jpg
51,Economy and Jobs,5,Opinion,Why Biden’s Infrastructure Bill Will Likely Only Worsen Supply Chain Crisis,"OPINION
President Joe Biden on Nov. 15 signed his infrastructure bill, a trillion-plus-dollar handout to left-wing special interests masquerading as a solution to the supply chain crisis he created. The administration is touting the bill as a fix, but the truth is, the bill is at best irrelevant, and most likely will make the crisis worse, at an enormous cost to taxpayers. The core of the supply chain crisis is a lack of capacity at ports and among truckers—and a historic shortage of workers, now at 10.4 million unfilled jobs nationwide. Together, these shortages drive inflation, empty...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum0.jpg
51,Economy and Jobs,4,Opinion,Thank the Government for the High Price of Holiday Meals,"OPINION
As we head into the holidays, part of the season's cheer will be tarnished by the higher prices we'll all pay for holiday festivities. In fact, food, like many goods and services, is costing us more as the flood of dollars unleashed by the federal government diminishes their value, ensuring our money doesn't go as far as it once did. If you're looking for a relative bright spot, count yourself lucky as an American, because things could be worse: Around the world, people generally far less prosperous than those in...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum1.jpg
51,Economy and Jobs,5,News,Psaki Says Inflation Is Being Used As A ‘Political Cudgel’,"White House Press Secretary Jen Psaki said that inflation is being utilized as a “political cudgel” and predicted that it will decrease next year. During a press briefing on Friday, Psaki was asked about the administration’s view on rising price levels — which are now accelerating at a 6.2% year-over-year rate. “One in four Americans, according to a new survey, have experienced some kind of loss of income as a result of higher prices,” noted one reporter. “The president has expressed concern about this. I know that you were working on different...",The Daily Wire,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum1.jpg
51,Economy and Jobs,5,Opinion,Team Biden and its media apologists blame you for supply shortages the White House refuses to fix,"OPINION
Worried about the shortages of goods due to the supply chain crisis? You’re right to be. But instead of fixing the problem, President Joe Biden and his team are blaming you for it — and telling Americans to just suck it up. It’s outrageous. And short-sighted. The images of hundreds of cargo ships waiting to be unloaded isn’t one of those economic issues ordinary people have a hard time understanding. The inability of the transportation system to handle the flow of goods shipped from manufacturers is threatening to not only make it harder to get...",New York Post (Opinion),Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum3.jpg
51,Economy and Jobs,5,News,Inflation Increases At Record Rate For Second Month In A Row,"The Producer Price Index (PPI), which measures inflation at the wholesale level, rose 8.6% year-over-year as of October, growing at a record rate for a second straight month, the U.S. Bureau of Labor Statistics (BLS) announced Thursday.
BLS reported Thursday that the PPI, which measures inflation before it hits consumers, grew 0.6% in October, in line with Dow Jones estimates, highlighting that inflationary pressure is still strong.",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum4.jpg
51,Economy and Jobs,4,Analysis,Beware People Trying to Dismiss Jack Dorsey's Inflation Analysis as Disinformation,"ANALYSIS
I hope you squirreled away that cool 16 cents you saved on your Fourth of July barbeque this year. Across the board, prices seem to be going up, up, up. Gas is more expensive (up 42.7 percent). Cars and trucks, too (up 7.6 percent for new and 31.9 percent (!) for used). Your wallet is surely feeling the burn at the grocery store (up 3 percent). Meat, in particular, is getting really expensive (up 10.5 percent), to the sure delight of the anti-animal food crusaders out there. According to the Bureau of Labor Statistics' official measure of...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum5.jpg
51,Economy and Jobs,5,News,"GDP Grows Just 2% in Third Quarter, Falling Short of Diminished Expectations","U.S. economic growth crashed in the third quarter, as the economy grappled with the Delta variant driving a resurgence of Covid-19 infections and supply-chain disruptions. Gross domestic product—the value of all goods and services produced in the U.S.—grew at an annualized rate of two percent from July through September, after adjusting for inflation and seasonality, the Commerce Department said Wednesday. That was below the consensus expectation for 2.9 percent growth. The economy grew at a better than expected 6.7 percent in the second quarter, boosted by widespread business reopenings, vaccinated Americans...",Breitbart News,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum5.jpg
51,Economy and Jobs,4,News,"Vaccine Mandate Threatens Major Trucking Disruption, Industry Insiders Say","American truckers don’t like taking orders. But the Biden administration has increased pressure on some of them to take the vaccine—willing or unwilling. All through the pandemic, truckers endured hardships to keep America’s infrastructure running. They waited in line for hours in sight of bathrooms they weren’t allowed to use. On the road, some died alone of COVID-19. Now, with supply chains disrupted, Americans need them more than ever. But faced with the prospect of mandated vaccination, many drivers are considering quitting. “I’d fight it,” said veteran trucker Mike Widdins,...",The Epoch Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum7.jpg
51,Economy and Jobs,5,Analysis,Is the U.S. Economy Headed toward a Recession?,"ANALYSIS
On the menu today: This morning, a lot of news institutions are going to breathlessly tell you about the latest spending negotiations on Capitol Hill, or the latest on the congressional January 6 commission, or the latest infighting within Facebook about politics. Whatever you think of those stories, there’s a hugely consequential story coming down the pike that is getting much less attention: Evidence pointing to a coming U.S. recession is starting to pile up.",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum8.jpg
51,Economy and Jobs,5,Opinion,Beat the Supply Chain Crisis With Smart Investments,"OPINION
President Biden’s recent announcement that he struck a deal with one of the nation’s largest ports to increase output and alleviate our nation’s growing supply chain crisis is nothing more than a headline. It’s a pebble tossed in a fast-moving river. Alas, even the positive spin Team Biden hoped to gain from that event was quickly overshadowed by the news that Secretary of Transportation Pete Buttigieg — the government official charged with keeping his eye on this exact ball — has quietly been absent from his office since mid-August.",Newsmax - Opinion,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum8.jpg
51,Economy and Jobs,4,News,Billionaire Supermarket Owner Warns: Food Prices Will Go Up ‘Tremendously’,"The owner of a New York City supermarket chain predicted the food prices will increase sharply in the coming months, with some increasing 10 percent in the next two months. John Catsimatidis, the billionaire supermarket owner of Gristedes and D’Agostino Foods, warned that food giants such as Nabisco, PepsiCo, and Coca-Cola will prioritize raising prices on products. “I see over 10 percent [price increase] in the next 60 days,” he said in an interview with Fox Business on Monday, adding that the trend will not drop “anytime soon.” Catsimatidis cited rising inflation and supply chain bottlenecks that...",The Epoch Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum10.jpg
51,Economy and Jobs,5,News,Biden Ditches Alaska Oil Drilling Project That Would’ve Created Thousands Of Jobs,"The Biden administration abandoned an oil and gas drilling project in Alaska approved by former President Donald Trump, which it had previously defended. The Department of the Interior failed to file an appeal to a federal judge’s August decision blocking the multi-billion dollar Willow Project being developed by the Texas-based oil and gas firm ConocoPhillips. Judge Sharon Gleason of the U.S. District Court of the District of Alaska ruled that the federal government hadn’t adequately reviewed the emissions profile of the project, which she said would ultimately harm the environment and wildlife. “Today’s affirmation...",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum11.jpg
51,Economy and Jobs,5,News,Majority of Americans Blame Biden’s Policies for Rising Inflation,"A majority of Americans blame the Biden administration’s policies for rising inflation, according to a Politico/Morning Consult poll released on Wednesday.
In answer to the question “to what extent” do they think “the Biden administration’s policies” are responsible for rising inflation, 62 percent of respondents blamed the administration’s policies. Of those, 40 percent of respondents said those policies are “very responsible” for inflation while 22 percent said “somewhat responsible.”",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum12.jpg
51,Economy and Jobs,5,News,"Expect Inflation, Supply Shortages To Last Well Into 2022, Economists Say","High inflation will last well into 2022, economists say, indicating that supply chain bottlenecks will keep increasing prices and curbing production. Experts expect to see average inflation of 5.25% in December, slightly down from the current maximum predicted 5.4% figure, according to The Wall Street Journal. If inflation stays around its current level, Americans will experience the longest period during which inflation has stayed above 5% since 1991. “It’s a perfect storm: supply-chain bottlenecks, tight labor markets, ultra-easy monetary and fiscal policies,” Michael Moran, Daiwa Capital Markets America’s chief economist, told the WSJ. Economists...",The Daily Caller,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum13.jpg
51,Economy and Jobs,5,Analysis,Unions Have Made Supply-Chain Problems Worse,"ANALYSIS
Organized-labor headlines typically offer a zap of top-line shock — UPS is paying some drivers $134,000 a year? Philadelphia is paying a police detective $310,000 a year? — but those six-figure sums don’t capture the true cost. As can be seen with the enormously costly backup at the port complex in San Pedro, Calif. — which handles about 40 percent of U.S. container-ship cargo — the issue is not so much high wages as highly rigid and inflexible labor practices. The problem in San Pedro isn’t that the longshoremen are earning, on average,...",National Review,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs5itemnum13.jpg
51,Economy and Jobs,4,News,Keeping Warm This Winter Could Be More Costly As Inflation Heats Up,"Rising inflation and higher demand for fuel mean most Americans will see big increases in their winter heating bills this year, the U.S. Department of Energy warns in a report released Wednesday. About half of American households rely on natural gas for heat, and they will pay about 30 percent more for heat than last year—and perhaps as much as 50 percent more if the winter is 10 percent colder than expected, the department estimates. That means the average family that relies on natural gas to stay warm this winter will shell out $746...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Economy and Jobs4itemnum15.jpg
52,Education,5,News,Rep. Jim Jordan: Email Shows FBI Using ‘Counterterrorism Tools’ Against ‘Concerned Parents’,"The top Republican on the House Judiciary Committee is asking Attorney General Merrick Garland about his October testimony to that same committee, citing a document unearthed by a whistleblower that shows the FBI started using a specific tag to track threats related to schools. “We are now in receipt of a protected disclosure from a [Justice] Department whistleblower showing that the FBI’s counterterrorism division is compiling and categorizing threat assessments related to parents, including a document directing FBI personnel to use a specific ‘threat tag’ to track potential investigations,” writes Rep. Jim...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum0.jpg
52,Education,4,News,Texas Gov. Abbott Calls for Probe Into 'Availability of Pornography' in Schools,"Gov. Greg Abbott, R-Texas, has called for an investigation into criminal activity due to the availability of pornographic content in the state’s public schools.
Abbott directed his request to the Texas Education Agency.
""NEW: Directing @TEAinfo to investigate any criminal activity in public schools related to the availability of pornographic material & to report such instances for prosecution to the fullest extent of the law,"" Abbott tweeted Wednesday morning.",Newsmax (News),Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum1.jpg
52,Education,4,News,"Eric Adams says he wants to end NYC’s school mask mandate, calls himself ‘conservative’ on crime","Mayor-elect Eric Adams took to the airwaves Sunday and declared he wants to nix mask mandates in the classroom and called himself “conservative” on public safety. Adams fears masks are stopping students from making friends and said he wants to end the school mask mandate when he takes office come Jan. 1. “If we can find a safe way to do it, I look forward to getting rid of the mask,” Adams told CNN’s State of the Union on Sunday morning. “Part of the socialization of a child is that...",New York Post (News),Lean Right,n/a
52,Education,4,Analysis,Journalist Butchery of School Board Protests Upending Politics in Virginia and Elsewhere,"ANALYSIS
The media pile-on atop Sen. Ted Cruz (R–Texas) for his comments Wednesday characterizing mock Nazi salutes at school board meetings as First Amendment–protected speech is not, unfortunately, an aberrational event when it comes to news coverage this fall of parents publicly registering their discontent with various contentious K-12 policies. Not a day goes by without the media comparing raucous school board meetings to the January 6 Capitol Hill riots, attributing the increase in parental outrage to racism and/or manipulation by cynical puppet masters, conducting laughably one-sided fact-checks, using the phrase ""Republicans seize"" unironically, and taking at face value...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum4.jpg
52,Education,4,Opinion,Inflating Grades For Social Justice,"OPINION
At a party over the weekend I was introduced to a college professor, and fell into conversation with him about teaching and Covid. Then I asked about how wokeness affects his teaching. I had no idea of the man’s politics, but I would bet the farm that he is a liberal, given that his academic field skews heavily to the left. He told me that there is a lot of stress on professors at his university regarding grading students of color. He said everyone is afraid of being accused of...",The American Conservative,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum5.png
52,Education,4,Analysis,MIT Canceled a Professor's Guest Lecture Because He Opposes Race-Based Admissions,"ANALYSIS
Dorian Abbot is a geophysicist at the University of Chicago. The Massachusetts Institute of Technology (MIT) invited him to deliver a guest lecture on climate change, then canceled the talk due to campus outrage over his views. Notably, it was not Abbot's views on climate change that prompted the student, staff, and alumni revolt. It was his views on affirmative action: He had publicly criticized race-based personnel decisions in higher education. His views on these issues are not outside the mainstream—a majority of the voters in California, of all places, also...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum5.png
52,Education,4,Analysis,"420,000 homeless kids went missing from schools’ rolls last year. They may never be found","ANALYSIS
A week before school started in the sunny desert city of St. George, Utah, Mike Carr waited at the front desk of the only emergency youth shelter in this southern Utah county. He noticed a young mother on a sectional couch in the living room swaddling her infant in a pink blanket, idly watching a Marvel movie. In the neighboring kitchen, some teenagers — each a potential student that Carr hoped to talk to — prepared lunch before retiring to one of the shelter’s 15 beds. Carr runs a one-person...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
52,Education,5,News,Leaked Docs: Prestigious DC School Poised To Crack Down on ‘Harmful’ Humor,"Students at one of the oldest and most prestigious boys schools in the United States could soon face expulsion for a single ""misplaced"" joke, according to a draft ""anti-bias"" policy circulating among school administrators and obtained by the Washington Free Beacon. St. Albans, whose alumni include vice presidents and two current U.S. senators, is considering a crackdown on ""harmful"" speech that prioritizes the impact of the speech rather than the intent of the speaker. ""It is the impact of hate speech, rather than the intent of those perpetrating it, that is...",Washington Free Beacon,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
52,Education,5,News,'Domestic Terrorism'? Biden's AG Tells FBI to Protect School Boards from Parent Protesters,"U.S. Attorney General Merrick Garland has directed the FBI to work with law enforcement to protect school board members, teachers, and other public school employees after some rowdy parent protests. Garland's order comes after numerous school board meetings across the country erupted in chaos as parents voiced their concerns about serious issues, including the teaching of Critical Race Theory, transgender policies, graphic sexual content, and pandemic restrictions like mask mandates. Those debates have led parents and board members to face off in heated discussions and angry outbursts. 'You Are Predators':...",CBN,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum7.png
52,Education,4,Analysis,Teachers Union Boss Accidentally Endorses School Choice While Rushing To Support Masking in Schools,"ANALYSIS
The performative politics of mask mandates have produced some weird moments during the pandemic. Now, they've even managed to get a prominent teachers union boss to argue in favor of school choice. Randi Weingarten, president of the American Federation of Teachers, on Monday night tweeted out a story from the Detroit News about how parents are navigating the complexities of some school districts in Michigan mandating that children wear masks in the classroom while others don't. At the center of the story is a mother, Janine Fogg, who recently pulled her kids out of public schools in Brighton,...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum11.jpg
52,Education,4,News,Washington state school required White privilege training for teachers,"A Washington state public high school required its teachers in 2018 to undergo mandatory training in White, heterosexual male privilege. The suburban Tumwater School District, southwest of Tacoma, hired a consultant to help the predominantly White high school faculty “examine our privilege” and learn about microaggressions at a two-hour, in-service session, according to a teacher who anonymously sent materials to the conservative advocacy group Parents Defending Education (PDE) on Aug. 4. “Because everyone was terrified to contribute to the discussion we were supposed to be having, lest we offend someone...",Washington Times,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum11.jpg
52,Education,4,News,Students in this state don’t have to quarantine after COVID-19 exposure,"Florida students do not have to quarantine after they are exposed to someone who has tested positive for COVID-19, leaving the decision up to individual families. Dr. Joseph Ladapo, the newly-appointed surgeon general for Florida, signed new protocols for the state that allows parents to decide whether their children should quarantine after COVID-19 exposure or stay in school, according to NPR. Ladapo eliminated mandates that required students to quarantine for four days after they were exposed. The new guidelines allow for students to attend school “without restrictions or disparate treatment,” as long as they do...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum13.png
52,Education,5,News,"Majority of parents believe distance learning caused their children to fall behind in school, survey finds","A new survey has found that more than half of parents are concerned that their children have fallen behind as a result of remote learning amid the COVID-19 pandemic. According to the poll – which was released by USA Today and Ipsos last week – 55% of parents ""believe online learning caused their children to fall behind in school."" That’s up from May 2020, when 46% of parents felt the same way.  Many parents do believe their children will be able to make up lost progress, however, according to the survey. Ipsos found 67% of...",Fox News (Online News),Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum15.jpg
52,Education,5,News,"Jill Biden returns to in-person teaching after admitting 'It's hard to learn on Zoom' amid soaring COVID cases: First Lady will teach at Virginia community college two days a week, and will wear a mask at all times","First Lady Jill Biden has said she will return to the Northern Virginia Community College campus next week to resume in-person teaching  of writing composition. Biden will commute via motorcade to the Alexandria campus every Tuesday and Thursday, and will even hold office hours. Secret service agents will be accompanying the first lady, who will wear a mask at all times when on campus, even though she is fully vaccinated, in accordance with the college's rules.  She said she welcomed the return to in-person teaching, adding that 'It's hard to learn on Zoom,' as...",Daily Mail,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum16.png
52,Education,4,Opinion,Perspective: Welcome to ‘woke’ university,"OPINION
Before 2020 began and life came to a screeching halt, it had grown obvious to observers of higher education trends that something very strange, even dangerous, was unfolding at universities across the country. Perhaps the peculiar situation first became evident in the fall of 2015, when a group of Yale University students surrounded one of their professors and berated him for failing to protect them from offensive ideas, screaming, “You have created space for violence” and “I am sick looking at you.” Maybe matters became clear when in early 2017 students at...",Deseret News,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum17.png
52,Education,5,News,School Investigates Teacher Who Said She Told Students to Pledge Allegiance to Pride Flag,"A California school district is investigating one of its teachers for encouraging students to pledge allegiance to the pride flag in place of the American flag, according to a viral video posted by the teacher and a district statement. Fox News identified the teacher as Kristin Pitzen of Newport-Mesa Unified School District in Orange County. In a video, she shared that she took down the American flag in her classroom because it made her “uncomfortable.” She said through giggles that she had packed it away and hadn’t found it yet, but...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education5itemnum18.jpg
52,Education,4,Analysis,Families Are Fleeing Government-Run Schools,"ANALYSIS
This fall may be the biggest moment of truth for public education since the 1970s. After seeing enrollment in government-run K-12 schools decline by 3 percent in COVID-marred 2020–21 (including 13 percent for kindergarten and pre-K), all while homeschooling tripled, the $122 billion question facing this new school year is whether that defection is an aberration or inflection point. Given the amount of time that families have now had to plan around school-opening policies that have been among the most cautious in the developed world, would they choose their neighborhood school, or seek alternative solutions...",Reason,Lean Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Education4itemnum19.jpg
52,Education,4,Opinion,State Bans on Critical Race Theory Won’t Work,"OPINION
I knew we’d lost the day I met the superintendent of North Carolina’s schools in 2011. I was leading a nonprofit whose civics curriculum was a stark improvement over the mishmash that the state’s teachers were then using. The Legislature had recently passed the Founding Principles Act, which required North Carolina schools to teach concepts like property rights, due process and federalism. Unlike the textbooks then in use, our materials were loaded with facts and original documents, illuminating concepts that undergird the U.S. Constitution and its founding. We were offering...",Wall Street Journal (Opinion),Lean Right,n/a
52,Education,5,News,Mom Rebels as Elementary School Creates ‘Black Classes’ to Segregate Children,"A mother filed a federal complaint against her child’s Atlanta elementary school after students were reportedly separated into classes based on their race, her lawyer told The Daily Caller News Foundation. Kira Posey filed a complaint to the U.S. Department of Education’s Office for Civil Rights after learning her child and 11 other black students were placed into “black classes” at the Mary Lin Elementary School in Atlanta, Posey’s lawyer Sharese Shields said. Last spring, the school’s principal, Sharyn Briscoe, put the segregation policy in place, arguing the decision was beneficial to...",The Daily Signal,Right,n/a
53,Elections,4,News,Quinnipiac Poll: More Americans Want GOP to Win Control of Congress Next Year,"More U.S. voters want Republicans to take control of Congress next year, according to a new Quinnipiac University poll. The Quinnipiac survey found that 46% of registered voters said they wanted Republicans to capture the House majority in 2022, with 41% preferring Democrats. A total of 16% did not offer an opinion. Independents overall, registered and nonregistered voters, prefer Republicans over Democrats winning control of the House by 41% to 31%. Regarding the Senate, 46% of registered voters said they wanted the GOP to take control of the upper chamber. A total of 42% hope...",Newsmax (News),Lean Right,n/a
53,Elections,5,News,"In ‘Deep Blue’ New York, Voters Reject Democrats’ Push for Election Changes","In one of the bluest states in the nation, voters soundly rejected proposed changes to election law that congressional Democrats are trying to impose nationally.  New York state voters voted “no” on Democrat-supported amendments to the state Constitution, pitched as “voting rights” measures, that would have expanded absentee voting, allowed same-day voter registration, and changed the rules on drawing legislative districts.  Democrats in the U.S. House of Representatives this year have passed four bills that were variations of their initial bill, HR 1, dubbed the “For the People Act.” The measures would ban...",The Daily Signal,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum3.jpg
53,Elections,5,Opinion,Trump’s Bad Night,"OPINION
Glenn Youngkin did it his own way, barely mentioning the former president’s name, and still turned out MAGA voters in droves. November 2 was a boffo night for the Republican Party, and not such a great night for Donald Trump. It’s not as though the interests of the two are diametrically opposed, but they are in tension. To the extent that the GOP shows that it can thrive without former President Trump being on the ballot or even at the center of attention, it undermines the idea that he, and only...",Rich Lowry,Right,/Users/greysonnewton/Desktop/txt-spch/youtube/youtube_ai/nlp/data/allsides_training_data/images/Elections5itemnum3.jpg
